pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse
Kepler-491 b,Kepler-491,Transit,2016,4.2253846,10.0,
Kepler-491 b,Kepler-491,Transit,2016,4.225384512,9.16,
Kepler-491 b,Kepler-491,Transit,2016,4.225384512,9.16,
Kepler-491 b,Kepler-491,Transit,2016,4.225384543,,
Kepler-491 b,Kepler-491,Transit,2016,4.225384543,9.0,
Kepler-491 b,Kepler-491,Transit,2016,4.225384512,9.16,
Kepler-491 b,Kepler-491,Transit,2016,,8.523,
Kepler-491 b,Kepler-491,Transit,2016,4.225384512,8.92,
Kepler-491 b,Kepler-491,Transit,2016,4.225384512,8.547,
Kepler-491 b,Kepler-491,Transit,2016,4.22534982536,8.88931966,
Kepler-491 b,Kepler-491,Transit,2016,4.2253841112,,
Kepler-166 d,Kepler-166,Transit,2016,1.554003928,1.58,
Kepler-166 d,Kepler-166,Transit,2016,1.55400389,,
Kepler-166 d,Kepler-166,Transit,2016,1.55400192,,
Kepler-166 d,Kepler-166,Transit,2016,1.554003928,1.73,
Kepler-166 d,Kepler-166,Transit,2016,1.554003928,1.602,
Kepler-166 d,Kepler-166,Transit,2016,1.554003928,1.58,
Kepler-166 d,Kepler-166,Transit,2016,1.554003928,1.58,
Kepler-166 d,Kepler-166,Transit,2016,1.554001,1.7,
Kepler-166 d,Kepler-166,Transit,2016,,1.667,
Kepler-166 d,Kepler-166,Transit,2016,1.55400389,1.59,
Kepler-166 d,Kepler-166,Transit,2016,1.5539980591,,
K2-183 d,K2-183,Transit,2018,22.620344,2.3,
K2-183 d,K2-183,Transit,2018,22.629496,2.54112738,
K2-183 d,K2-183,Transit,2018,22.6302,5.2,
K2-183 d,K2-183,Transit,2018,22.631964,2.86,
K2-183 d,K2-183,Transit,2018,22.634594,17.4,
K2-187 e,K2-187,Transit,2018,13.609878,2.38,
K2-187 e,K2-187,Transit,2018,13.608341,2.25541631,
K2-187 e,K2-187,Transit,2018,13.60496,2.69,
K2-187 e,K2-187,Transit,2018,13.606629,1.9,
K2-187 e,K2-187,Transit,2018,13.608511,2.5,
K2-187 c,K2-187,Transit,2018,2.871512,1.4,
K2-187 c,K2-187,Transit,2018,2.871788,1.70058746,
K2-187 c,K2-187,Transit,2018,2.872042,1.8,
K2-187 c,K2-187,Transit,2018,2.871348,1.8,
K2-187 c,K2-187,Transit,2018,2.87162,1.9,
K2-270 b,K2-270,Transit,2018,1.543041,1.5,
K2-270 b,K2-270,Transit,2018,1.543452,1.3,
K2-270 b,K2-270,Transit,2018,1.543069,1.38,
K2-280 b,K2-280,Transit,2018,19.895268,8.5,
K2-280 b,K2-280,Transit,2018,19.89526,7.5,37.1
K2-280 b,K2-280,Transit,2018,19.895202,7.67,
K2-280 b,K2-280,Transit,2018,19.894641,5.55493874,
K2-280 b,K2-280,Transit,2018,19.89531,8.01,
K2-381 c,K2-381,Transit,2022,16.038474,2.0,
K2-381 c,K2-381,Transit,2022,16.034656,2.0,
K2-381 c,K2-381,Transit,2022,16.035054,2.05816745,
K2-381 c,K2-381,Transit,2022,16.0343,2.05,
K2-381 c,K2-381,Transit,2022,16.0382,,
HATS-36 b,HATS-36,Transit,2018,4.1752387,13.843115,1022.14128
HATS-36 b,HATS-36,Transit,2018,4.175186,12.92,
HATS-36 b,HATS-36,Transit,2018,4.175187,13.4,
HATS-36 b,HATS-36,Transit,2018,4.175235,12.77,
K2-222 b,K2-222,Transit,2018,15.38857,2.35,8.7
K2-222 b,K2-222,Transit,2018,15.386796,2.1,
K2-222 b,K2-222,Transit,2018,15.388825,2.22325951,
K2-222 b,K2-222,Transit,2018,15.3886606556,2.53826377,
K2-222 b,K2-222,Transit,2018,15.387063,2.39,
K2-214 b,K2-214,Transit,2018,8.596802,2.43,
K2-214 b,K2-214,Transit,2018,8.59627,2.6,
K2-214 b,K2-214,Transit,2018,8.596531,2.21567504,
K2-214 b,K2-214,Transit,2018,8.596724,2.5,
K2-220 b,K2-220,Transit,2018,13.68275,2.62,
K2-220 b,K2-220,Transit,2018,13.683256,2.39,
K2-220 b,K2-220,Transit,2018,13.683038,2.3,
K2-220 b,K2-220,Transit,2018,13.682511,2.21473364,
K2-216 b,K2-216,Transit,2018,2.1748,1.75,8.0
K2-216 b,K2-216,Transit,2018,2.174829,1.63,
K2-216 b,K2-216,Transit,2018,2.1747824,1.79105,
K2-216 b,K2-216,Transit,2018,2.174782,1.63,
K2-216 b,K2-216,Transit,2018,2.174769,1.7,
K2-216 b,K2-216,Transit,2018,2.174789,1.67844825,
K2-212 b,K2-212,Transit,2018,9.7954,2.39257704,
K2-212 b,K2-212,Transit,2018,9.79565352601,2.82375991,
K2-212 b,K2-212,Transit,2018,9.79546,2.57,
K2-212 b,K2-212,Transit,2018,9.795546,2.6,
K2-212 b,K2-212,Transit,2018,9.79551,2.52,
K2-212 b,K2-212,Transit,2018,9.795647,2.65,
K2-151 b,K2-151,Transit,2018,3.835376,1.5,
K2-151 b,K2-151,Transit,2018,3.835476,1.49,
K2-151 b,K2-151,Transit,2018,3.83553,1.054,
K2-151 b,K2-151,Transit,2018,3.835592,1.35,
K2-295 b,K2-295,Transit,2018,4.024867,10.054473,106.47305
K2-295 b,K2-295,Transit,2018,4.0248735,11.6786,
K2-295 b,K2-295,Transit,2018,4.024881,10.3,
K2-295 b,K2-295,Transit,2018,4.0248883,9.56,
K2-295 b,K2-295,Transit,2018,4.02488968,,
K2-282 b,K2-282,Transit,2018,4.169783,2.5,
K2-282 b,K2-282,Transit,2018,4.169746,2.7,
K2-282 b,K2-282,Transit,2018,4.169836,2.82,
K2-282 b,K2-282,Transit,2018,4.17032,3.19,
K2-283 b,K2-283,Transit,2018,1.921036,3.52,
K2-283 b,K2-283,Transit,2018,1.921076,3.8,
K2-283 b,K2-283,Transit,2018,1.921111,3.23,
K2-281 b,K2-281,Transit,2018,8.687708,8.1,
K2-281 b,K2-281,Transit,2018,8.687812,7.36,
K2-281 b,K2-281,Transit,2018,8.687721,8.18,
K2-387 b,K2-387,Transit,2022,28.735998,4.0,
K2-387 b,K2-387,Transit,2022,28.7342,8.22,
K2-387 b,K2-387,Transit,2022,28.735327,7.322,
K2-156 b,K2-156,Transit,2018,0.813143,1.1,
K2-156 b,K2-156,Transit,2018,0.813149,1.14414279,
K2-156 b,K2-156,Transit,2018,0.81314,1.15,
K2-157 b,K2-157,Transit,2018,0.365257,1.05548088,
K2-157 b,K2-157,Transit,2018,0.365261,1.0,
K2-158 b,K2-158,Transit,2018,10.062106,2.63456976,
K2-158 b,K2-158,Transit,2018,10.06049,2.64,
K2-244 b,K2-244,Transit,2018,21.06884,1.75,
K2-244 b,K2-244,Transit,2018,21.070201,1.65007129,
K2-159 b,K2-159,Transit,2018,12.421078,2.20753881,
K2-159 b,K2-159,Transit,2018,12.42205,2.26,
K2-160 b,K2-160,Transit,2018,3.705871,3.17824034,
K2-161 b,K2-161,Transit,2018,9.283188,6.11721229,
K2-162 b,K2-162,Transit,2018,9.45889,1.44,
K2-162 b,K2-162,Transit,2018,9.457747,1.48630496,
K2-163 b,K2-163,Transit,2018,6.673117,2.46610713,
K2-165 b,K2-165,Transit,2018,2.354992,1.27443657,
K2-165 c,K2-165,Transit,2018,4.382745,1.55409035,
K2-165 d,K2-165,Transit,2018,14.101361,2.64809498,
K2-165 d,K2-165,Transit,2018,14.06660140645,3.19087767,
Kepler-477 b,Kepler-477,Transit,2016,11.119888,2.2,
Kepler-477 b,Kepler-477,Transit,2016,11.11990653,1.84,
Kepler-477 b,Kepler-477,Transit,2016,11.11990653,1.84,
Kepler-477 b,Kepler-477,Transit,2016,11.1199158048,,
Kepler-477 b,Kepler-477,Transit,2016,11.11990653,2.07,
Kepler-477 b,Kepler-477,Transit,2016,11.1199028,,
Kepler-477 b,Kepler-477,Transit,2016,11.11990653,1.84,
Kepler-477 b,Kepler-477,Transit,2016,11.1199028,2.08,
EPIC 201595106 b,EPIC 201595106,Transit,2021,0.877183,1.40575209,
EPIC 201595106 b,EPIC 201595106,Transit,2021,0.87724,1.565,7.67
EPIC 201595106 b,EPIC 201595106,Transit,2021,0.87703,1.2,
EPIC 201595106 b,EPIC 201595106,Transit,2021,0.877214,1.3,
K2-166 b,K2-166,Transit,2018,8.527219,1.82322896,
K2-166 b,K2-166,Transit,2018,8.52695,2.19,
K2-175 b,K2-175,Transit,2018,9.525988,2.03803688,
K2-176 b,K2-176,Transit,2018,5.329439,1.49090097,
K2-176 b,K2-176,Transit,2018,5.32944,1.55,
K2-177 b,K2-177,Transit,2018,14.155185,2.1162048,
K2-178 b,K2-178,Transit,2018,8.74809,3.83,
K2-178 b,K2-178,Transit,2018,8.75470797754,3.54381082,
K2-178 b,K2-178,Transit,2018,8.747818,3.55790985,
K2-183 b,K2-183,Transit,2018,0.469269,2.59929571,
K2-183 b,K2-183,Transit,2018,0.469285,1.1,
K2-183 b,K2-183,Transit,2018,0.469287,1.46,
K2-185 b,K2-185,Transit,2018,10.616646,1.31284773,
K2-185 b,K2-185,Transit,2018,10.6161,1.19,
K2-185 b,K2-185,Transit,2018,10.616384,1.15,
K2-185 c,K2-185,Transit,2018,52.7099,2.48,
K2-185 c,K2-185,Transit,2018,52.714072,2.79551948,
K2-185 c,K2-185,Transit,2018,52.713494,2.39,
K2-263 b,K2-263,Transit,2018,50.818947,2.41,14.8
K2-263 b,K2-263,Transit,2018,50.819331,2.16538589,
K2-263 b,K2-263,Transit,2018,50.8213,2.18,
K2-263 b,K2-263,Transit,2018,50.818947,2.41,14.9
K2-186 b,K2-186,Transit,2018,41.4661,3.45,
K2-186 b,K2-186,Transit,2018,41.474219,3.17207779,
K2-341 b,K2-341,Transit,2021,36.556251,2.96787013,
K2-341 b,K2-341,Transit,2021,36.5563,3.18,
K2-341 b,K2-341,Transit,2021,36.552551,3.21,
K2-187 b,K2-187,Transit,2018,0.773987,1.5,
K2-187 b,K2-187,Transit,2018,0.773981,1.3833597,
K2-187 b,K2-187,Transit,2018,0.77392,1.3,
K2-187 b,K2-187,Transit,2018,0.77401,1.2,
K2-188 b,K2-188,Transit,2018,1.742169,1.35,
K2-188 b,K2-188,Transit,2018,1.742983,1.25908622,
K2-189 b,K2-189,Transit,2018,5.1763,1.51234354,
K2-189 b,K2-189,Transit,2018,2.588309,1.52,
K2-189 b,K2-189,Transit,2018,2.58819,1.587,
K2-190 c,K2-190,Transit,2018,21.574023,1.09308317,
K2-195 c,K2-195,Transit,2018,28.482786,2.57581891,
K2-195 c,K2-195,Transit,2018,28.4707,2.68,
K2-196 b,K2-196,Transit,2018,48.324222,3.59970536,
K2-201 b,K2-201,Transit,2018,1.059806,1.47,
K2-201 b,K2-201,Transit,2018,1.05979,1.40006712,
K2-201 c,K2-201,Transit,2018,22.7768,3.39,
K2-201 c,K2-201,Transit,2018,22.779878,3.28568401,
K2-202 b,K2-202,Transit,2018,3.405087,2.31,
K2-202 b,K2-202,Transit,2018,3.405164,2.30165603,
K2-381 b,K2-381,Transit,2022,7.9389334,1.075,
K2-381 b,K2-381,Transit,2022,7.9388,0.94,
K2-381 b,K2-381,Transit,2022,7.939256,1.08322371,
K2-381 d,K2-381,Transit,2022,26.8054,1.48,
K2-381 d,K2-381,Transit,2022,26.803023,1.689,
K2-381 d,K2-381,Transit,2022,26.804998,1.53157981,
K2-382 b,K2-382,Transit,2022,21.7,2.38,
K2-382 b,K2-382,Transit,2022,21.697619,2.77059123,
K2-382 b,K2-382,Transit,2022,21.700156,2.072,
K2-383 b,K2-383,Transit,2022,1.865979,1.85861238,
K2-383 b,K2-383,Transit,2022,1.865962,1.564,
K2-383 b,K2-383,Transit,2022,1.866025,1.75,
K2-203 b,K2-203,Transit,2018,9.695101,1.37068602,
K2-203 b,K2-203,Transit,2018,9.6897,1.37,
K2-203 b,K2-203,Transit,2018,9.6952,1.26549392,
K2-204 b,K2-204,Transit,2018,7.055908,3.17214154,
K2-204 b,K2-204,Transit,2018,7.055784,3.04584393,
K2-204 b,K2-204,Transit,2018,7.05647,2.76,
K2-205 b,K2-205,Transit,2018,26.682,2.209,
K2-205 b,K2-205,Transit,2018,26.672263,1.99552771,
K2-206 b,K2-206,Transit,2018,18.294549,2.79522879,
K2-207 b,K2-207,Transit,2018,12.4904,3.59,
K2-207 b,K2-207,Transit,2018,12.48749,2.60585269,
K2-208 b,K2-208,Transit,2018,4.19121,1.75,
K2-208 b,K2-208,Transit,2018,4.190948,1.67866113,
K2-208 b,K2-208,Transit,2018,4.19097,1.67462172,
K2-209 b,K2-209,Transit,2018,2.080615,0.86850263,
K2-210 b,K2-210,Transit,2018,0.570233,0.81864346,
K2-210 b,K2-210,Transit,2018,0.57023,0.86,
K2-211 b,K2-211,Transit,2018,0.669561,1.33162691,
K2-211 b,K2-211,Transit,2018,0.669558,1.37466396,
K2-211 b,K2-211,Transit,2018,0.669573,1.44,
K2-211 b,K2-211,Transit,2018,0.669532,1.3,
K2-213 b,K2-213,Transit,2018,8.13087,1.51398464,
K2-215 b,K2-215,Transit,2018,8.269648,2.12381238,
K2-215 b,K2-215,Transit,2018,8.26947,2.63,
K2-217 b,K2-217,Transit,2018,14.074524,3.57854073,
K2-217 b,K2-217,Transit,2018,14.0721,3.36,
K2-218 b,K2-218,Transit,2018,8.679885,2.56948149,
K2-218 b,K2-218,Transit,2018,8.68055,2.79,
K2-219 b,K2-219,Transit,2018,3.901287,1.34762583,
K2-219 b,K2-219,Transit,2018,3.9009,1.47,
K2-219 c,K2-219,Transit,2018,6.6674,1.66,
K2-219 c,K2-219,Transit,2018,6.66767,1.43839723,
K2-219 d,K2-219,Transit,2018,11.13878,2.84,
K2-219 d,K2-219,Transit,2018,11.137278,2.57634456,
K2-221 b,K2-221,Transit,2018,2.398982,1.98,
K2-221 b,K2-221,Transit,2018,2.399094,1.67890272,
K2-223 b,K2-223,Transit,2018,0.50565,0.89,
K2-223 b,K2-223,Transit,2018,0.50557,0.90973766,
K2-223 b,K2-223,Transit,2018,0.50557,0.89,
K2-223 c,K2-223,Transit,2018,4.562546,1.5,
K2-223 c,K2-223,Transit,2018,4.56327,1.57,
K2-223 c,K2-223,Transit,2018,4.564169,1.6195921,
K2-224 b,K2-224,Transit,2018,4.478591,1.66378993,
K2-224 b,K2-224,Transit,2018,4.47904,1.56,
K2-224 c,K2-224,Transit,2018,10.09489,2.41,
K2-224 c,K2-224,Transit,2018,10.09607,2.5054075,
K2-225 b,K2-225,Transit,2018,15.871455,2.66099554,
K2-225 b,K2-225,Transit,2018,15.87209,3.49,
K2-225 b,K2-225,Transit,2018,15.8723,3.60929179,
K2-226 b,K2-226,Transit,2018,3.27108,1.54,
K2-226 b,K2-226,Transit,2018,3.271106,1.48696454,
K2-226 b,K2-226,Transit,2018,3.27109,1.53899305,
K2-227 b,K2-227,Transit,2018,13.621832,1.66551298,
K2-228 b,K2-228,Transit,2018,2.69828,1.21,
K2-228 b,K2-228,Transit,2018,2.698368,1.38434336,
K2-229 b,K2-229,Transit,2018,0.58424,1.2547759,
K2-229 b,K2-229,Transit,2018,0.584216,1.0,
K2-229 b,K2-229,Transit,2018,0.584,1.197,2.49
K2-229 b,K2-229,Transit,2018,0.584249,1.164,2.59
K2-229 b,K2-229,Transit,2018,0.58426,1.14,
K2-229 c,K2-229,Transit,2018,8.32834,2.12,21.3
K2-229 c,K2-229,Transit,2018,8.32801,2.16480482,
K2-229 c,K2-229,Transit,2018,8.32727,2.03,
K2-230 b,K2-230,Transit,2018,2.860636,1.93420564,
K2-230 b,K2-230,Transit,2018,2.86041,1.96,
EPIC 229004835 b,EPIC 229004835,Transit,2023,16.13655,2.02,
EPIC 229004835 b,EPIC 229004835,Transit,2023,16.140442,2.05969274,
EPIC 229004835 b,EPIC 229004835,Transit,2023,16.141132,2.332,10.4
K2-259 b,K2-259,Transit,2018,15.482399,2.09663798,
K2-259 b,K2-259,Transit,2018,15.48043,2.32,
K2-80 d,K2-80,Transit,2018,28.867253,2.55211506,
K2-80 d,K2-80,Transit,2018,28.8819,2.39,
EPIC 228836835 b,EPIC 228836835,Transit,2021,0.72813,1.27,
EPIC 228836835 b,EPIC 228836835,Transit,2021,0.728113,1.1,
K2-331 c,K2-331,Transit,2021,22.99592,2.5,
K2-331 c,K2-331,Transit,2021,22.996591,2.72,
K2-333 b,K2-333,Transit,2021,14.759287,6.18,
K2-333 b,K2-333,Transit,2021,14.759859,,
K2-333 b,K2-333,Transit,2021,14.75650149447,5.7395617,
K2-333 b,K2-333,Transit,2021,14.759595,5.3,
K2-334 b,K2-334,Transit,2021,5.113823,5.0,
K2-334 b,K2-334,Transit,2021,5.113981,5.65,
K2-334 b,K2-334,Transit,2021,5.1138428,,
K2-334 b,K2-334,Transit,2021,5.11383503556,5.67086336,
K2-342 b,K2-342,Transit,2021,11.561514,2.4,
K2-342 b,K2-342,Transit,2021,11.561052,2.03,
K2-343 c,K2-343,Transit,2021,7.67689,2.44,
K2-343 c,K2-343,Transit,2021,7.676972,2.02,
K2-343 c,K2-343,Transit,2021,7.676984,2.3,
K2-344 b,K2-344,Transit,2021,3.35585,1.59,
K2-344 b,K2-344,Transit,2021,3.3557219,1.9149,
K2-344 b,K2-344,Transit,2021,3.355854,1.6,
K2-348 b,K2-348,Transit,2021,4.688625,3.8,
K2-348 b,K2-348,Transit,2021,4.688418,3.26,
K2-348 b,K2-348,Transit,2021,4.6886342,3.36071,
K2-348 c,K2-348,Transit,2021,12.550896,2.6,
K2-348 c,K2-348,Transit,2021,12.550171,2.67,
K2-352 c,K2-352,Transit,2021,8.236486,2.0,
K2-352 c,K2-352,Transit,2021,8.234885,1.92,
K2-352 d,K2-352,Transit,2021,14.869943,4.4,
K2-352 d,K2-352,Transit,2021,14.871387,2.23,
G 9-40 b,G 9-40,Transit,2019,5.745912,,
G 9-40 b,G 9-40,Transit,2019,5.7459945,2.06081,
G 9-40 b,G 9-40,Transit,2019,5.7459996,,
G 9-40 b,G 9-40,Transit,2019,5.7459982,1.9,4.0
G 9-40 b,G 9-40,Transit,2019,5.746007,2.025,11.7
HD 80653 b,HD 80653,Transit,2020,0.719597,,
HD 80653 b,HD 80653,Transit,2020,0.719573,1.613,5.72
HD 80653 b,HD 80653,Transit,2020,0.71957120984,1.61084174,
HD 80653 b,HD 80653,Transit,2020,0.719573,1.613,5.6
KOI-984 b,KOI-984,Transit,2022,4.28816271,,
KOI-984 b,KOI-984,Transit,2022,4.287455473,2.78,
KOI-984 b,KOI-984,Transit,2022,4.2873775,3.19,
KOI-984 b,KOI-984,Transit,2022,4.2881785,4.3,
KOI-984 b,KOI-984,Transit,2022,4.28746668,2.29,
KOI-984 b,KOI-984,Transit,2022,4.28746668,,
KOI-984 b,KOI-984,Transit,2022,4.287455473,2.78,
KOI-984 b,KOI-984,Transit,2022,4.2881785,,
KOI-984 b,KOI-984,Transit,2022,4.287455473,2.78,
Kepler-505 b,Kepler-505,Transit,2016,27.52197994,2.51,
Kepler-505 b,Kepler-505,Transit,2016,27.52197994,2.51,
Kepler-505 b,Kepler-505,Transit,2016,27.52194772,,
Kepler-505 b,Kepler-505,Transit,2016,27.52194772,2.47,
Kepler-505 b,Kepler-505,Transit,2016,27.52197994,2.6,
Kepler-505 b,Kepler-505,Transit,2016,,3.114,
Kepler-505 b,Kepler-505,Transit,2016,27.5219609912,,
Kepler-505 b,Kepler-505,Transit,2016,27.52197994,2.51,
Kepler-505 b,Kepler-505,Transit,2016,27.521732,2.53,
Kepler-505 b,Kepler-505,Transit,2016,27.5219767,,
Kepler-745 b,Kepler-745,Transit,2016,9.93143556,1.92,
Kepler-745 b,Kepler-745,Transit,2016,9.93143556,1.92,
Kepler-745 b,Kepler-745,Transit,2016,9.93143556,2.16,
Kepler-745 b,Kepler-745,Transit,2016,9.9313455303,,
Kepler-745 b,Kepler-745,Transit,2016,9.93153577,,
Kepler-745 b,Kepler-745,Transit,2016,9.93143556,1.92,
Kepler-745 b,Kepler-745,Transit,2016,,3.052,
Kepler-745 b,Kepler-745,Transit,2016,9.93146307,,
Kepler-745 b,Kepler-745,Transit,2016,9.93161,1.85,
Kepler-745 b,Kepler-745,Transit,2016,9.93146307,2.41,
Kepler-748 b,Kepler-748,Transit,2016,,3.112,
Kepler-748 b,Kepler-748,Transit,2016,7.40742502,2.01,
Kepler-748 b,Kepler-748,Transit,2016,7.40742793,2.23,
Kepler-748 b,Kepler-748,Transit,2016,7.40742793,2.23,
Kepler-748 b,Kepler-748,Transit,2016,7.40758,2.13,
Kepler-748 b,Kepler-748,Transit,2016,7.4073921378,,
Kepler-748 b,Kepler-748,Transit,2016,7.40742502,,
Kepler-748 b,Kepler-748,Transit,2016,7.40742793,2.52,
Kepler-748 b,Kepler-748,Transit,2016,7.40742793,2.23,
HD 73344 b,HD 73344,Transit,2024,15.604,,12.43
HD 73344 b,HD 73344,Transit,2024,15.61136332661,2.90333467,
HD 73344 b,HD 73344,Transit,2024,15.611,2.884,10.48
HD 73344 b,HD 73344,Transit,2024,15.613426,3.0,
Kepler-1732 b,Kepler-1732,Transit,2021,32.31240082,4.09903273,
Kepler-1732 b,Kepler-1732,Transit,2021,32.3122867,,
Kepler-1732 b,Kepler-1732,Transit,2021,32.3123975,2.88,
Kepler-1732 b,Kepler-1732,Transit,2021,32.3122867,4.84,
Kepler-1732 b,Kepler-1732,Transit,2021,32.3123975,2.88,
Kepler-1732 b,Kepler-1732,Transit,2021,32.31253348,,
Kepler-1732 b,Kepler-1732,Transit,2021,32.31153,3.0,
Kepler-1732 b,Kepler-1732,Transit,2021,32.3123975,2.88,
K2-368 d,K2-368,Transit,2022,20.2009,1.89,
K2-368 d,K2-368,Transit,2022,20.201085,1.948,
K2-368 c,K2-368,Transit,2022,9.65869,1.38,
K2-368 c,K2-368,Transit,2022,9.660186,1.361,
Kepler-1733 b,Kepler-1733,Transit,2021,9.22969,2.36,
Kepler-1733 b,Kepler-1733,Transit,2021,9.22958009,2.31,
Kepler-1733 b,Kepler-1733,Transit,2021,9.22958009,2.31,
Kepler-1733 b,Kepler-1733,Transit,2021,9.229579926,3.63582354,
Kepler-1733 b,Kepler-1733,Transit,2021,9.22961384,2.79,
Kepler-1733 b,Kepler-1733,Transit,2021,9.22961384,,
Kepler-1733 b,Kepler-1733,Transit,2021,9.22958009,2.31,
Kepler-754 b,Kepler-754,Transit,2016,14.55916,2.04,
Kepler-754 b,Kepler-754,Transit,2016,,2.727,
Kepler-754 b,Kepler-754,Transit,2016,14.5596237,2.01,
Kepler-754 b,Kepler-754,Transit,2016,14.5598556,,
Kepler-754 b,Kepler-754,Transit,2016,14.5596237,1.76,
Kepler-754 b,Kepler-754,Transit,2016,14.5596237,1.76,
Kepler-754 b,Kepler-754,Transit,2016,14.5596237,1.76,
Kepler-754 b,Kepler-754,Transit,2016,14.5598556,1.64,
K2-373 b,K2-373,Transit,2022,11.0213,2.25,
K2-373 b,K2-373,Transit,2022,11.02066,2.061,
Kepler-753 b,Kepler-753,Transit,2016,,1.891,
Kepler-753 b,Kepler-753,Transit,2016,5.747719,1.76,
Kepler-753 b,Kepler-753,Transit,2016,5.747725012,1.52,
Kepler-753 b,Kepler-753,Transit,2016,5.747711909,1.86,
Kepler-753 b,Kepler-753,Transit,2016,5.747725012,1.91,
Kepler-753 b,Kepler-753,Transit,2016,5.747725012,1.52,
Kepler-753 b,Kepler-753,Transit,2016,5.747711909,,
Kepler-753 b,Kepler-753,Transit,2016,5.747725012,1.52,
Kepler-753 b,Kepler-753,Transit,2016,5.7477212388,,
Kepler-753 b,Kepler-753,Transit,2016,5.74771193,,
K2-339 b,K2-339,Transit,2021,19.508,2.11,
K2-339 b,K2-339,Transit,2021,19.507428,1.92,
Kepler-752 b,Kepler-752,Transit,2016,18.82747265,2.92,
Kepler-752 b,Kepler-752,Transit,2016,18.82744023,2.7,
Kepler-752 b,Kepler-752,Transit,2016,18.82747265,2.92,
Kepler-752 b,Kepler-752,Transit,2016,18.82729,2.6,
Kepler-752 b,Kepler-752,Transit,2016,18.82747265,2.81,
Kepler-752 b,Kepler-752,Transit,2016,18.82744023,,
Kepler-752 b,Kepler-752,Transit,2016,18.82747265,2.92,
Kepler-752 b,Kepler-752,Transit,2016,18.82756878,,
Kepler-752 b,Kepler-752,Transit,2016,18.8276133925,,
Kepler-752 b,Kepler-752,Transit,2016,,2.953,
K2-343 b,K2-343,Transit,2021,2.787174,1.65,
K2-343 b,K2-343,Transit,2021,2.78711,2.0,
Kepler-766 b,Kepler-766,Transit,2016,6.10027804,3.39,
Kepler-766 b,Kepler-766,Transit,2016,6.1002925931,,
Kepler-766 b,Kepler-766,Transit,2016,6.10027804,2.8,
Kepler-766 b,Kepler-766,Transit,2016,6.10027804,2.8,
Kepler-766 b,Kepler-766,Transit,2016,6.10030088,,
Kepler-766 b,Kepler-766,Transit,2016,6.10027621,2.59,
Kepler-766 b,Kepler-766,Transit,2016,6.10027621,,
Kepler-766 b,Kepler-766,Transit,2016,6.10027804,2.8,
Kepler-766 b,Kepler-766,Transit,2016,6.100295,2.9,
Kepler-771 b,Kepler-771,Transit,2016,8.73477,1.62,
Kepler-771 b,Kepler-771,Transit,2016,,2.4,
Kepler-771 b,Kepler-771,Transit,2016,8.7348752471,,
Kepler-771 b,Kepler-771,Transit,2016,8.73485836,1.67,
Kepler-771 b,Kepler-771,Transit,2016,8.73485836,1.82,
Kepler-771 b,Kepler-771,Transit,2016,8.73485836,1.67,
Kepler-771 b,Kepler-771,Transit,2016,8.7348852,1.59,
Kepler-771 b,Kepler-771,Transit,2016,8.7348852,,
Kepler-771 b,Kepler-771,Transit,2016,8.73485836,1.67,
EPIC 212624936 c,EPIC 212624936,Transit,2021,11.81387,2.67,
EPIC 212624936 c,EPIC 212624936,Transit,2021,11.811437,2.3,
Kepler-773 b,Kepler-773,Transit,2016,3.7490924547,,
Kepler-773 b,Kepler-773,Transit,2016,3.749105745,1.68,
Kepler-773 b,Kepler-773,Transit,2016,3.749100061,1.52,
Kepler-773 b,Kepler-773,Transit,2016,3.749103,1.57,
Kepler-773 b,Kepler-773,Transit,2016,3.749100061,1.52,
Kepler-773 b,Kepler-773,Transit,2016,3.74907923,,
Kepler-773 b,Kepler-773,Transit,2016,3.749100061,1.425,
Kepler-773 b,Kepler-773,Transit,2016,,1.809,
Kepler-773 b,Kepler-773,Transit,2016,3.749105745,,
Kepler-773 b,Kepler-773,Transit,2016,3.749100061,1.43,
Kepler-773 b,Kepler-773,Transit,2016,3.749100061,1.52,
K2-379 b,K2-379,Transit,2022,8.777247,2.181,
K2-379 b,K2-379,Transit,2022,8.7783,2.27,
K2-380 b,K2-380,Transit,2022,9.40172,1.96,
K2-380 b,K2-380,Transit,2022,9.401312,2.729,
Kepler-767 b,Kepler-767,Transit,2016,,12.134,
Kepler-767 b,Kepler-767,Transit,2016,161.5280101,6.15,
Kepler-767 b,Kepler-767,Transit,2016,161.5280101,6.64,
Kepler-767 b,Kepler-767,Transit,2016,161.52811673,,
Kepler-767 b,Kepler-767,Transit,2016,161.5266,6.1,
Kepler-767 b,Kepler-767,Transit,2016,161.5278347,,
Kepler-767 b,Kepler-767,Transit,2016,161.5280101,6.15,
Kepler-767 b,Kepler-767,Transit,2016,161.5280101,6.15,
Kepler-767 b,Kepler-767,Transit,2016,161.5278347,8.19,
K2-384 f,K2-384,Transit,2022,13.62757,1.78,
K2-384 f,K2-384,Transit,2022,13.6274,,
K2-384 f,K2-384,Transit,2022,13.62749,2.222,
K2-384 d,K2-384,Transit,2022,6.679582,1.392,
K2-384 d,K2-384,Transit,2022,6.6791,1.1,
K2-384 c,K2-384,Transit,2022,4.19525,1.05,
K2-384 c,K2-384,Transit,2022,4.194766,1.191,
K2-384 e,K2-384,Transit,2022,9.71601,1.14,
